case_id,terrain,difficulty_row,source_column,seed,command_bin,replicate,vx_m_s,vy_m_s,yaw_rad_s
26635,boxes,6,16,200000,normal_motion,11,0,-0.75,-0.5
26636,boxes,6,16,200000,normal_motion,12,0.75,0,0
26637,boxes,6,16,200000,normal_motion,13,-0.75,0,0
26638,boxes,6,16,200000,normal_motion,14,0,0.75,0.5
26639,boxes,6,16,200000,normal_motion,15,0,-0.75,-0.5
26640,boxes,6,16,200000,normal_motion,16,0.75,0,0
26641,boxes,6,16,200000,normal_motion,17,-0.75,0,0
26642,boxes,6,16,200000,normal_motion,18,0,0.75,0.5
26643,boxes,6,16,200000,normal_motion,19,0,-0.75,-0.5
26644,boxes,6,16,200000,normal_motion,20,0.75,0,0
26645,boxes,6,16,200000,normal_motion,21,-0.75,0,0
26646,boxes,6,16,200000,normal_motion,22,0,0.75,0.5
26647,boxes,6,16,200000,normal_motion,23,0,-0.75,-0.5
26648,boxes,6,16,200000,normal_motion,24,0.75,0,0
26649,boxes,6,16,200000,normal_motion,25,-0.75,0,0
26650,boxes,6,16,200000,normal_motion,26,0,0.75,0.5
26651,boxes,6,16,200000,normal_motion,27,0,-0.75,-0.5
26652,boxes,6,16,200000,normal_motion,28,0.75,0,0
26653,boxes,6,16,200000,normal_motion,29,-0.75,0,0
26654,boxes,6,16,200000,normal_motion,30,0,0.75,0.5
26655,boxes,6,16,200000,normal_motion,31,0,-0.75,-0.5
26656,boxes,6,16,200000,normal_motion,32,0.75,0,0
26657,boxes,6,16,200000,normal_motion,33,-0.75,0,0
26658,boxes,6,16,200000,normal_motion,34,0,0.75,0.5
26659,boxes,6,16,200000,normal_motion,35,0,-0.75,-0.5
26660,boxes,6,16,200000,normal_motion,36,0.75,0,0
26661,boxes,6,16,200000,normal_motion,37,-0.75,0,0
26662,boxes,6,16,200000,normal_motion,38,0,0.75,0.5
26663,boxes,6,16,200000,normal_motion,39,0,-0.75,-0.5
26664,boxes,6,16,200000,normal_motion,40,0.75,0,0
26665,boxes,6,16,200000,normal_motion,41,-0.75,0,0
26666,boxes,6,16,200000,normal_motion,42,0,0.75,0.5
26667,boxes,6,16,200000,normal_motion,43,0,-0.75,-0.5
26668,boxes,6,16,200000,normal_motion,44,0.75,0,0
26669,boxes,6,16,200000,normal_motion,45,-0.75,0,0
26670,boxes,6,16,200000,normal_motion,46,0,0.75,0.5
26671,boxes,6,16,200000,normal_motion,47,0,-0.75,-0.5
26672,boxes,6,16,200000,normal_motion,48,0.75,0,0
26673,boxes,6,16,200000,normal_motion,49,-0.75,0,0
26674,boxes,6,16,200000,normal_motion,50,0,0.75,0.5
26675,boxes,6,16,200000,normal_motion,51,0,-0.75,-0.5
26676,boxes,6,16,200000,normal_motion,52,0.75,0,0
26677,boxes,6,16,200000,normal_motion,53,-0.75,0,0
26678,boxes,6,16,200000,normal_motion,54,0,0.75,0.5
26679,boxes,6,16,200000,normal_motion,55,0,-0.75,-0.5
26680,boxes,6,16,200000,normal_motion,56,0.75,0,0
26681,boxes,6,16,200000,normal_motion,57,-0.75,0,0
26682,boxes,6,16,200000,normal_motion,58,0,0.75,0.5
26683,boxes,6,16,200000,normal_motion,59,0,-0.75,-0.5
26684,boxes,6,16,200000,normal_motion,60,0.75,0,0
26685,boxes,6,16,200000,normal_motion,61,-0.75,0,0
26686,boxes,6,16,200000,normal_motion,62,0,0.75,0.5
26687,boxes,6,16,200000,normal_motion,63,0,-0.75,-0.5
26688,boxes,6,16,200001,standing,0,0,0,0
26689,boxes,6,16,200001,standing,1,0,0,0
26690,boxes,6,16,200001,standing,2,0,0,0
26691,boxes,6,16,200001,standing,3,0,0,0
26692,boxes,6,16,200001,standing,4,0,0,0
26693,boxes,6,16,200001,standing,5,0,0,0
26694,boxes,6,16,200001,standing,6,0,0,0
26695,boxes,6,16,200001,standing,7,0,0,0
26696,boxes,6,16,200001,standing,8,0,0,0
26697,boxes,6,16,200001,standing,9,0,0,0
26698,boxes,6,16,200001,standing,10,0,0,0
26699,boxes,6,16,200001,standing,11,0,0,0
26700,boxes,6,16,200001,standing,12,0,0,0
26701,boxes,6,16,200001,standing,13,0,0,0
26702,boxes,6,16,200001,standing,14,0,0,0
26703,boxes,6,16,200001,standing,15,0,0,0
26704,boxes,6,16,200001,standing,16,0,0,0
26705,boxes,6,16,200001,standing,17,0,0,0
26706,boxes,6,16,200001,standing,18,0,0,0
26707,boxes,6,16,200001,standing,19,0,0,0
26708,boxes,6,16,200001,standing,20,0,0,0
26709,boxes,6,16,200001,standing,21,0,0,0
26710,boxes,6,16,200001,standing,22,0,0,0
26711,boxes,6,16,200001,standing,23,0,0,0
26712,boxes,6,16,200001,standing,24,0,0,0
26713,boxes,6,16,200001,standing,25,0,0,0
26714,boxes,6,16,200001,standing,26,0,0,0
26715,boxes,6,16,200001,standing,27,0,0,0
26716,boxes,6,16,200001,standing,28,0,0,0
26717,boxes,6,16,200001,standing,29,0,0,0
26718,boxes,6,16,200001,standing,30,0,0,0
26719,boxes,6,16,200001,standing,31,0,0,0
26720,boxes,6,16,200001,standing,32,0,0,0
26721,boxes,6,16,200001,standing,33,0,0,0
26722,boxes,6,16,200001,standing,34,0,0,0
26723,boxes,6,16,200001,standing,35,0,0,0
26724,boxes,6,16,200001,standing,36,0,0,0
26725,boxes,6,16,200001,standing,37,0,0,0
26726,boxes,6,16,200001,standing,38,0,0,0
26727,boxes,6,16,200001,standing,39,0,0,0
26728,boxes,6,16,200001,standing,40,0,0,0
26729,boxes,6,16,200001,standing,41,0,0,0
26730,boxes,6,16,200001,standing,42,0,0,0
26731,boxes,6,16,200001,standing,43,0,0,0
26732,boxes,6,16,200001,standing,44,0,0,0
26733,boxes,6,16,200001,standing,45,0,0,0
26734,boxes,6,16,200001,standing,46,0,0,0
26735,boxes,6,16,200001,standing,47,0,0,0
26736,boxes,6,16,200001,standing,48,0,0,0
26737,boxes,6,16,200001,standing,49,0,0,0
26738,boxes,6,16,200001,standing,50,0,0,0
26739,boxes,6,16,200001,standing,51,0,0,0
26740,boxes,6,16,200001,standing,52,0,0,0
26741,boxes,6,16,200001,standing,53,0,0,0
26742,boxes,6,16,200001,standing,54,0,0,0
26743,boxes,6,16,200001,standing,55,0,0,0
26744,boxes,6,16,200001,standing,56,0,0,0
26745,boxes,6,16,200001,standing,57,0,0,0
26746,boxes,6,16,200001,standing,58,0,0,0
26747,boxes,6,16,200001,standing,59,0,0,0
26748,boxes,6,16,200001,standing,60,0,0,0
26749,boxes,6,16,200001,standing,61,0,0,0
26750,boxes,6,16,200001,standing,62,0,0,0
26751,boxes,6,16,200001,standing,63,0,0,0
26752,boxes,6,16,200001,low_speed,0,0.25,0,0
26753,boxes,6,16,200001,low_speed,1,-0.25,0,0
26754,boxes,6,16,200001,low_speed,2,0,0.25,0.25
26755,boxes,6,16,200001,low_speed,3,0,-0.25,-0.25
26756,boxes,6,16,200001,low_speed,4,0.25,0,0
26757,boxes,6,16,200001,low_speed,5,-0.25,0,0
26758,boxes,6,16,200001,low_speed,6,0,0.25,0.25
26759,boxes,6,16,200001,low_speed,7,0,-0.25,-0.25
26760,boxes,6,16,200001,low_speed,8,0.25,0,0
26761,boxes,6,16,200001,low_speed,9,-0.25,0,0
26762,boxes,6,16,200001,low_speed,10,0,0.25,0.25
26763,boxes,6,16,200001,low_speed,11,0,-0.25,-0.25
26764,boxes,6,16,200001,low_speed,12,0.25,0,0
26765,boxes,6,16,200001,low_speed,13,-0.25,0,0
26766,boxes,6,16,200001,low_speed,14,0,0.25,0.25
26767,boxes,6,16,200001,low_speed,15,0,-0.25,-0.25
26768,boxes,6,16,200001,low_speed,16,0.25,0,0
26769,boxes,6,16,200001,low_speed,17,-0.25,0,0
26770,boxes,6,16,200001,low_speed,18,0,0.25,0.25
26771,boxes,6,16,200001,low_speed,19,0,-0.25,-0.25
26772,boxes,6,16,200001,low_speed,20,0.25,0,0
26773,boxes,6,16,200001,low_speed,21,-0.25,0,0
26774,boxes,6,16,200001,low_speed,22,0,0.25,0.25
26775,boxes,6,16,200001,low_speed,23,0,-0.25,-0.25
26776,boxes,6,16,200001,low_speed,24,0.25,0,0
26777,boxes,6,16,200001,low_speed,25,-0.25,0,0
26778,boxes,6,16,200001,low_speed,26,0,0.25,0.25
26779,boxes,6,16,200001,low_speed,27,0,-0.25,-0.25
26780,boxes,6,16,200001,low_speed,28,0.25,0,0
26781,boxes,6,16,200001,low_speed,29,-0.25,0,0
26782,boxes,6,16,200001,low_speed,30,0,0.25,0.25
26783,boxes,6,16,200001,low_speed,31,0,-0.25,-0.25
26784,boxes,6,16,200001,low_speed,32,0.25,0,0
26785,boxes,6,16,200001,low_speed,33,-0.25,0,0
26786,boxes,6,16,200001,low_speed,34,0,0.25,0.25
26787,boxes,6,16,200001,low_speed,35,0,-0.25,-0.25
26788,boxes,6,16,200001,low_speed,36,0.25,0,0
26789,boxes,6,16,200001,low_speed,37,-0.25,0,0
26790,boxes,6,16,200001,low_speed,38,0,0.25,0.25
26791,boxes,6,16,200001,low_speed,39,0,-0.25,-0.25
26792,boxes,6,16,200001,low_speed,40,0.25,0,0
26793,boxes,6,16,200001,low_speed,41,-0.25,0,0
26794,boxes,6,16,200001,low_speed,42,0,0.25,0.25
26795,boxes,6,16,200001,low_speed,43,0,-0.25,-0.25
26796,boxes,6,16,200001,low_speed,44,0.25,0,0
26797,boxes,6,16,200001,low_speed,45,-0.25,0,0
26798,boxes,6,16,200001,low_speed,46,0,0.25,0.25
26799,boxes,6,16,200001,low_speed,47,0,-0.25,-0.25
26800,boxes,6,16,200001,low_speed,48,0.25,0,0
26801,boxes,6,16,200001,low_speed,49,-0.25,0,0
26802,boxes,6,16,200001,low_speed,50,0,0.25,0.25
26803,boxes,6,16,200001,low_speed,51,0,-0.25,-0.25
26804,boxes,6,16,200001,low_speed,52,0.25,0,0
26805,boxes,6,16,200001,low_speed,53,-0.25,0,0
26806,boxes,6,16,200001,low_speed,54,0,0.25,0.25
26807,boxes,6,16,200001,low_speed,55,0,-0.25,-0.25
26808,boxes,6,16,200001,low_speed,56,0.25,0,0
26809,boxes,6,16,200001,low_speed,57,-0.25,0,0
26810,boxes,6,16,200001,low_speed,58,0,0.25,0.25
26811,boxes,6,16,200001,low_speed,59,0,-0.25,-0.25
26812,boxes,6,16,200001,low_speed,60,0.25,0,0
26813,boxes,6,16,200001,low_speed,61,-0.25,0,0
26814,boxes,6,16,200001,low_speed,62,0,0.25,0.25
26815,boxes,6,16,200001,low_speed,63,0,-0.25,-0.25
26816,boxes,6,16,200001,normal_motion,0,0.75,0,0
26817,boxes,6,16,200001,normal_motion,1,-0.75,0,0
26818,boxes,6,16,200001,normal_motion,2,0,0.75,0.5
26819,boxes,6,16,200001,normal_motion,3,0,-0.75,-0.5
26820,boxes,6,16,200001,normal_motion,4,0.75,0,0
26821,boxes,6,16,200001,normal_motion,5,-0.75,0,0
26822,boxes,6,16,200001,normal_motion,6,0,0.75,0.5
26823,boxes,6,16,200001,normal_motion,7,0,-0.75,-0.5
26824,boxes,6,16,200001,normal_motion,8,0.75,0,0
26825,boxes,6,16,200001,normal_motion,9,-0.75,0,0
26826,boxes,6,16,200001,normal_motion,10,0,0.75,0.5
26827,boxes,6,16,200001,normal_motion,11,0,-0.75,-0.5
26828,boxes,6,16,200001,normal_motion,12,0.75,0,0
26829,boxes,6,16,200001,normal_motion,13,-0.75,0,0
26830,boxes,6,16,200001,normal_motion,14,0,0.75,0.5
26831,boxes,6,16,200001,normal_motion,15,0,-0.75,-0.5
26832,boxes,6,16,200001,normal_motion,16,0.75,0,0
26833,boxes,6,16,200001,normal_motion,17,-0.75,0,0
26834,boxes,6,16,200001,normal_motion,18,0,0.75,0.5
26835,boxes,6,16,200001,normal_motion,19,0,-0.75,-0.5
26836,boxes,6,16,200001,normal_motion,20,0.75,0,0
26837,boxes,6,16,200001,normal_motion,21,-0.75,0,0
26838,boxes,6,16,200001,normal_motion,22,0,0.75,0.5
26839,boxes,6,16,200001,normal_motion,23,0,-0.75,-0.5
26840,boxes,6,16,200001,normal_motion,24,0.75,0,0
26841,boxes,6,16,200001,normal_motion,25,-0.75,0,0
26842,boxes,6,16,200001,normal_motion,26,0,0.75,0.5
26843,boxes,6,16,200001,normal_motion,27,0,-0.75,-0.5
26844,boxes,6,16,200001,normal_motion,28,0.75,0,0
26845,boxes,6,16,200001,normal_motion,29,-0.75,0,0
26846,boxes,6,16,200001,normal_motion,30,0,0.75,0.5
26847,boxes,6,16,200001,normal_motion,31,0,-0.75,-0.5
26848,boxes,6,16,200001,normal_motion,32,0.75,0,0
26849,boxes,6,16,200001,normal_motion,33,-0.75,0,0
26850,boxes,6,16,200001,normal_motion,34,0,0.75,0.5
26851,boxes,6,16,200001,normal_motion,35,0,-0.75,-0.5
26852,boxes,6,16,200001,normal_motion,36,0.75,0,0
26853,boxes,6,16,200001,normal_motion,37,-0.75,0,0
26854,boxes,6,16,200001,normal_motion,38,0,0.75,0.5
26855,boxes,6,16,200001,normal_motion,39,0,-0.75,-0.5
26856,boxes,6,16,200001,normal_motion,40,0.75,0,0
26857,boxes,6,16,200001,normal_motion,41,-0.75,0,0
26858,boxes,6,16,200001,normal_motion,42,0,0.75,0.5
26859,boxes,6,16,200001,normal_motion,43,0,-0.75,-0.5
26860,boxes,6,16,200001,normal_motion,44,0.75,0,0
26861,boxes,6,16,200001,normal_motion,45,-0.75,0,0
26862,boxes,6,16,200001,normal_motion,46,0,0.75,0.5
26863,boxes,6,16,200001,normal_motion,47,0,-0.75,-0.5
26864,boxes,6,16,200001,normal_motion,48,0.75,0,0
26865,boxes,6,16,200001,normal_motion,49,-0.75,0,0
26866,boxes,6,16,200001,normal_motion,50,0,0.75,0.5
26867,boxes,6,16,200001,normal_motion,51,0,-0.75,-0.5
26868,boxes,6,16,200001,normal_motion,52,0.75,0,0
26869,boxes,6,16,200001,normal_motion,53,-0.75,0,0
26870,boxes,6,16,200001,normal_motion,54,0,0.75,0.5
26871,boxes,6,16,200001,normal_motion,55,0,-0.75,-0.5
26872,boxes,6,16,200001,normal_motion,56,0.75,0,0
26873,boxes,6,16,200001,normal_motion,57,-0.75,0,0
26874,boxes,6,16,200001,normal_motion,58,0,0.75,0.5
26875,boxes,6,16,200001,normal_motion,59,0,-0.75,-0.5
26876,boxes,6,16,200001,normal_motion,60,0.75,0,0
26877,boxes,6,16,200001,normal_motion,61,-0.75,0,0
26878,boxes,6,16,200001,normal_motion,62,0,0.75,0.5
26879,boxes,6,16,200001,normal_motion,63,0,-0.75,-0.5
26880,boxes,6,16,200002,standing,0,0,0,0
26881,boxes,6,16,200002,standing,1,0,0,0
26882,boxes,6,16,200002,standing,2,0,0,0
26883,boxes,6,16,200002,standing,3,0,0,0
26884,boxes,6,16,200002,standing,4,0,0,0
26885,boxes,6,16,200002,standing,5,0,0,0
26886,boxes,6,16,200002,standing,6,0,0,0
26887,boxes,6,16,200002,standing,7,0,0,0
26888,boxes,6,16,200002,standing,8,0,0,0
26889,boxes,6,16,200002,standing,9,0,0,0
26890,boxes,6,16,200002,standing,10,0,0,0
26891,boxes,6,16,200002,standing,11,0,0,0
26892,boxes,6,16,200002,standing,12,0,0,0
26893,boxes,6,16,200002,standing,13,0,0,0
26894,boxes,6,16,200002,standing,14,0,0,0
26895,boxes,6,16,200002,standing,15,0,0,0
26896,boxes,6,16,200002,standing,16,0,0,0
26897,boxes,6,16,200002,standing,17,0,0,0
26898,boxes,6,16,200002,standing,18,0,0,0
26899,boxes,6,16,200002,standing,19,0,0,0
26900,boxes,6,16,200002,standing,20,0,0,0
26901,boxes,6,16,200002,standing,21,0,0,0
26902,boxes,6,16,200002,standing,22,0,0,0
26903,boxes,6,16,200002,standing,23,0,0,0
26904,boxes,6,16,200002,standing,24,0,0,0
26905,boxes,6,16,200002,standing,25,0,0,0
26906,boxes,6,16,200002,standing,26,0,0,0
26907,boxes,6,16,200002,standing,27,0,0,0
26908,boxes,6,16,200002,standing,28,0,0,0
26909,boxes,6,16,200002,standing,29,0,0,0
26910,boxes,6,16,200002,standing,30,0,0,0
26911,boxes,6,16,200002,standing,31,0,0,0
26912,boxes,6,16,200002,standing,32,0,0,0
26913,boxes,6,16,200002,standing,33,0,0,0
26914,boxes,6,16,200002,standing,34,0,0,0
26915,boxes,6,16,200002,standing,35,0,0,0
26916,boxes,6,16,200002,standing,36,0,0,0
26917,boxes,6,16,200002,standing,37,0,0,0
26918,boxes,6,16,200002,standing,38,0,0,0
26919,boxes,6,16,200002,standing,39,0,0,0
26920,boxes,6,16,200002,standing,40,0,0,0
26921,boxes,6,16,200002,standing,41,0,0,0
26922,boxes,6,16,200002,standing,42,0,0,0
26923,boxes,6,16,200002,standing,43,0,0,0
26924,boxes,6,16,200002,standing,44,0,0,0
26925,boxes,6,16,200002,standing,45,0,0,0
26926,boxes,6,16,200002,standing,46,0,0,0
26927,boxes,6,16,200002,standing,47,0,0,0
26928,boxes,6,16,200002,standing,48,0,0,0
26929,boxes,6,16,200002,standing,49,0,0,0
26930,boxes,6,16,200002,standing,50,0,0,0
26931,boxes,6,16,200002,standing,51,0,0,0
26932,boxes,6,16,200002,standing,52,0,0,0
26933,boxes,6,16,200002,standing,53,0,0,0
26934,boxes,6,16,200002,standing,54,0,0,0
26935,boxes,6,16,200002,standing,55,0,0,0
26936,boxes,6,16,200002,standing,56,0,0,0
26937,boxes,6,16,200002,standing,57,0,0,0
26938,boxes,6,16,200002,standing,58,0,0,0
26939,boxes,6,16,200002,standing,59,0,0,0
26940,boxes,6,16,200002,standing,60,0,0,0
26941,boxes,6,16,200002,standing,61,0,0,0
26942,boxes,6,16,200002,standing,62,0,0,0
26943,boxes,6,16,200002,standing,63,0,0,0
26944,boxes,6,16,200002,low_speed,0,0.25,0,0
26945,boxes,6,16,200002,low_speed,1,-0.25,0,0
26946,boxes,6,16,200002,low_speed,2,0,0.25,0.25
26947,boxes,6,16,200002,low_speed,3,0,-0.25,-0.25
26948,boxes,6,16,200002,low_speed,4,0.25,0,0
26949,boxes,6,16,200002,low_speed,5,-0.25,0,0
26950,boxes,6,16,200002,low_speed,6,0,0.25,0.25
26951,boxes,6,16,200002,low_speed,7,0,-0.25,-0.25
26952,boxes,6,16,200002,low_speed,8,0.25,0,0
26953,boxes,6,16,200002,low_speed,9,-0.25,0,0
26954,boxes,6,16,200002,low_speed,10,0,0.25,0.25
26955,boxes,6,16,200002,low_speed,11,0,-0.25,-0.25
26956,boxes,6,16,200002,low_speed,12,0.25,0,0
26957,boxes,6,16,200002,low_speed,13,-0.25,0,0
26958,boxes,6,16,200002,low_speed,14,0,0.25,0.25
26959,boxes,6,16,200002,low_speed,15,0,-0.25,-0.25
26960,boxes,6,16,200002,low_speed,16,0.25,0,0
26961,boxes,6,16,200002,low_speed,17,-0.25,0,0
26962,boxes,6,16,200002,low_speed,18,0,0.25,0.25
26963,boxes,6,16,200002,low_speed,19,0,-0.25,-0.25
26964,boxes,6,16,200002,low_speed,20,0.25,0,0
26965,boxes,6,16,200002,low_speed,21,-0.25,0,0
26966,boxes,6,16,200002,low_speed,22,0,0.25,0.25
26967,boxes,6,16,200002,low_speed,23,0,-0.25,-0.25
26968,boxes,6,16,200002,low_speed,24,0.25,0,0
26969,boxes,6,16,200002,low_speed,25,-0.25,0,0
26970,boxes,6,16,200002,low_speed,26,0,0.25,0.25
26971,boxes,6,16,200002,low_speed,27,0,-0.25,-0.25
26972,boxes,6,16,200002,low_speed,28,0.25,0,0
26973,boxes,6,16,200002,low_speed,29,-0.25,0,0
26974,boxes,6,16,200002,low_speed,30,0,0.25,0.25
26975,boxes,6,16,200002,low_speed,31,0,-0.25,-0.25
26976,boxes,6,16,200002,low_speed,32,0.25,0,0
26977,boxes,6,16,200002,low_speed,33,-0.25,0,0
26978,boxes,6,16,200002,low_speed,34,0,0.25,0.25
26979,boxes,6,16,200002,low_speed,35,0,-0.25,-0.25
26980,boxes,6,16,200002,low_speed,36,0.25,0,0
26981,boxes,6,16,200002,low_speed,37,-0.25,0,0
26982,boxes,6,16,200002,low_speed,38,0,0.25,0.25
26983,boxes,6,16,200002,low_speed,39,0,-0.25,-0.25
26984,boxes,6,16,200002,low_speed,40,0.25,0,0
26985,boxes,6,16,200002,low_speed,41,-0.25,0,0
26986,boxes,6,16,200002,low_speed,42,0,0.25,0.25
26987,boxes,6,16,200002,low_speed,43,0,-0.25,-0.25
26988,boxes,6,16,200002,low_speed,44,0.25,0,0
26989,boxes,6,16,200002,low_speed,45,-0.25,0,0
26990,boxes,6,16,200002,low_speed,46,0,0.25,0.25
26991,boxes,6,16,200002,low_speed,47,0,-0.25,-0.25
26992,boxes,6,16,200002,low_speed,48,0.25,0,0
26993,boxes,6,16,200002,low_speed,49,-0.25,0,0
26994,boxes,6,16,200002,low_speed,50,0,0.25,0.25
26995,boxes,6,16,200002,low_speed,51,0,-0.25,-0.25
26996,boxes,6,16,200002,low_speed,52,0.25,0,0
26997,boxes,6,16,200002,low_speed,53,-0.25,0,0
26998,boxes,6,16,200002,low_speed,54,0,0.25,0.25
26999,boxes,6,16,200002,low_speed,55,0,-0.25,-0.25
27000,boxes,6,16,200002,low_speed,56,0.25,0,0
27001,boxes,6,16,200002,low_speed,57,-0.25,0,0
27002,boxes,6,16,200002,low_speed,58,0,0.25,0.25
27003,boxes,6,16,200002,low_speed,59,0,-0.25,-0.25
27004,boxes,6,16,200002,low_speed,60,0.25,0,0
27005,boxes,6,16,200002,low_speed,61,-0.25,0,0
27006,boxes,6,16,200002,low_speed,62,0,0.25,0.25
27007,boxes,6,16,200002,low_speed,63,0,-0.25,-0.25
27008,boxes,6,16,200002,normal_motion,0,0.75,0,0
27009,boxes,6,16,200002,normal_motion,1,-0.75,0,0
27010,boxes,6,16,200002,normal_motion,2,0,0.75,0.5
27011,boxes,6,16,200002,normal_motion,3,0,-0.75,-0.5
27012,boxes,6,16,200002,normal_motion,4,0.75,0,0
27013,boxes,6,16,200002,normal_motion,5,-0.75,0,0
27014,boxes,6,16,200002,normal_motion,6,0,0.75,0.5
27015,boxes,6,16,200002,normal_motion,7,0,-0.75,-0.5
27016,boxes,6,16,200002,normal_motion,8,0.75,0,0
27017,boxes,6,16,200002,normal_motion,9,-0.75,0,0
27018,boxes,6,16,200002,normal_motion,10,0,0.75,0.5
27019,boxes,6,16,200002,normal_motion,11,0,-0.75,-0.5
27020,boxes,6,16,200002,normal_motion,12,0.75,0,0
27021,boxes,6,16,200002,normal_motion,13,-0.75,0,0
27022,boxes,6,16,200002,normal_motion,14,0,0.75,0.5
27023,boxes,6,16,200002,normal_motion,15,0,-0.75,-0.5
27024,boxes,6,16,200002,normal_motion,16,0.75,0,0
27025,boxes,6,16,200002,normal_motion,17,-0.75,0,0
27026,boxes,6,16,200002,normal_motion,18,0,0.75,0.5
27027,boxes,6,16,200002,normal_motion,19,0,-0.75,-0.5
27028,boxes,6,16,200002,normal_motion,20,0.75,0,0
27029,boxes,6,16,200002,normal_motion,21,-0.75,0,0
27030,boxes,6,16,200002,normal_motion,22,0,0.75,0.5
27031,boxes,6,16,200002,normal_motion,23,0,-0.75,-0.5
27032,boxes,6,16,200002,normal_motion,24,0.75,0,0
27033,boxes,6,16,200002,normal_motion,25,-0.75,0,0
27034,boxes,6,16,200002,normal_motion,26,0,0.75,0.5
27035,boxes,6,16,200002,normal_motion,27,0,-0.75,-0.5
27036,boxes,6,16,200002,normal_motion,28,0.75,0,0
27037,boxes,6,16,200002,normal_motion,29,-0.75,0,0
27038,boxes,6,16,200002,normal_motion,30,0,0.75,0.5
27039,boxes,6,16,200002,normal_motion,31,0,-0.75,-0.5
27040,boxes,6,16,200002,normal_motion,32,0.75,0,0
27041,boxes,6,16,200002,normal_motion,33,-0.75,0,0
27042,boxes,6,16,200002,normal_motion,34,0,0.75,0.5
27043,boxes,6,16,200002,normal_motion,35,0,-0.75,-0.5
27044,boxes,6,16,200002,normal_motion,36,0.75,0,0
27045,boxes,6,16,200002,normal_motion,37,-0.75,0,0
27046,boxes,6,16,200002,normal_motion,38,0,0.75,0.5
27047,boxes,6,16,200002,normal_motion,39,0,-0.75,-0.5
27048,boxes,6,16,200002,normal_motion,40,0.75,0,0
27049,boxes,6,16,200002,normal_motion,41,-0.75,0,0
27050,boxes,6,16,200002,normal_motion,42,0,0.75,0.5
27051,boxes,6,16,200002,normal_motion,43,0,-0.75,-0.5
27052,boxes,6,16,200002,normal_motion,44,0.75,0,0
27053,boxes,6,16,200002,normal_motion,45,-0.75,0,0
27054,boxes,6,16,200002,normal_motion,46,0,0.75,0.5
27055,boxes,6,16,200002,normal_motion,47,0,-0.75,-0.5
27056,boxes,6,16,200002,normal_motion,48,0.75,0,0
27057,boxes,6,16,200002,normal_motion,49,-0.75,0,0
27058,boxes,6,16,200002,normal_motion,50,0,0.75,0.5
27059,boxes,6,16,200002,normal_motion,51,0,-0.75,-0.5
27060,boxes,6,16,200002,normal_motion,52,0.75,0,0
27061,boxes,6,16,200002,normal_motion,53,-0.75,0,0
27062,boxes,6,16,200002,normal_motion,54,0,0.75,0.5
27063,boxes,6,16,200002,normal_motion,55,0,-0.75,-0.5
27064,boxes,6,16,200002,normal_motion,56,0.75,0,0
27065,boxes,6,16,200002,normal_motion,57,-0.75,0,0
27066,boxes,6,16,200002,normal_motion,58,0,0.75,0.5
27067,boxes,6,16,200002,normal_motion,59,0,-0.75,-0.5
27068,boxes,6,16,200002,normal_motion,60,0.75,0,0
27069,boxes,6,16,200002,normal_motion,61,-0.75,0,0
27070,boxes,6,16,200002,normal_motion,62,0,0.75,0.5
27071,boxes,6,16,200002,normal_motion,63,0,-0.75,-0.5
27072,boxes,7,16,200000,standing,0,0,0,0
27073,boxes,7,16,200000,standing,1,0,0,0
27074,boxes,7,16,200000,standing,2,0,0,0
27075,boxes,7,16,200000,standing,3,0,0,0
27076,boxes,7,16,200000,standing,4,0,0,0
27077,boxes,7,16,200000,standing,5,0,0,0
27078,boxes,7,16,200000,standing,6,0,0,0
27079,boxes,7,16,200000,standing,7,0,0,0
27080,boxes,7,16,200000,standing,8,0,0,0
27081,boxes,7,16,200000,standing,9,0,0,0
27082,boxes,7,16,200000,standing,10,0,0,0
27083,boxes,7,16,200000,standing,11,0,0,0
27084,boxes,7,16,200000,standing,12,0,0,0
27085,boxes,7,16,200000,standing,13,0,0,0
27086,boxes,7,16,200000,standing,14,0,0,0
27087,boxes,7,16,200000,standing,15,0,0,0
27088,boxes,7,16,200000,standing,16,0,0,0
27089,boxes,7,16,200000,standing,17,0,0,0
27090,boxes,7,16,200000,standing,18,0,0,0
27091,boxes,7,16,200000,standing,19,0,0,0
27092,boxes,7,16,200000,standing,20,0,0,0
27093,boxes,7,16,200000,standing,21,0,0,0
27094,boxes,7,16,200000,standing,22,0,0,0
27095,boxes,7,16,200000,standing,23,0,0,0
27096,boxes,7,16,200000,standing,24,0,0,0
27097,boxes,7,16,200000,standing,25,0,0,0
27098,boxes,7,16,200000,standing,26,0,0,0
27099,boxes,7,16,200000,standing,27,0,0,0
27100,boxes,7,16,200000,standing,28,0,0,0
27101,boxes,7,16,200000,standing,29,0,0,0
27102,boxes,7,16,200000,standing,30,0,0,0
27103,boxes,7,16,200000,standing,31,0,0,0
27104,boxes,7,16,200000,standing,32,0,0,0
27105,boxes,7,16,200000,standing,33,0,0,0
27106,boxes,7,16,200000,standing,34,0,0,0
27107,boxes,7,16,200000,standing,35,0,0,0
27108,boxes,7,16,200000,standing,36,0,0,0
27109,boxes,7,16,200000,standing,37,0,0,0
27110,boxes,7,16,200000,standing,38,0,0,0
27111,boxes,7,16,200000,standing,39,0,0,0
27112,boxes,7,16,200000,standing,40,0,0,0
27113,boxes,7,16,200000,standing,41,0,0,0
